spp,x,G,N,time,ext
Species27,13.56037995583179,8.181474970522068,2.948303520567701e7,3638.573130931779,Extant
Species27,13.553112964672785,8.179921681531951,2.9476874052885573e7,3802.028803627038,Extant
Species27,13.543018021466267,8.173518081806945,2.948048980588789e7,3969.0130270751574,Extant
Species27,13.55230074562717,8.183513085946544,2.946379091279439e7,4126.321182115094,Extant
Species27,13.549992001820842,8.162430825892375,2.950610325207509e7,4277.68502817071,Extant
Species27,13.552616549045899,8.136359583583012,2.9585574636306617e7,4441.111540823241,Extant
Species27,13.557999756478548,8.145971575878853,2.9540927472635426e7,4594.915724333117,Extant
Species27,13.56049088358976,8.129129314389893,2.9601981659903146e7,4749.116651616561,Extant
Species27,13.562589074555174,8.12003710053439,2.9621534651841637e7,4904.434285016371,Extant
Species27,13.567937284040564,8.121938769401426,2.960766695174543e7,5063.719864284423,Extant
Species27,13.571771220040867,8.125513343171459,2.9593960805252887e7,5224.2459101475115,Extant
Species27,13.577398814441391,8.117279640698538,2.9623102742939707e7,5388.94042660154,Extant
Species27,13.58004421673809,8.113698790457418,2.9619553342031304e7,5545.354121451614,Extant
Species27,13.578424045006862,8.13198351154782,2.960779535507558e7,5705.582488714845,Extant
Species27,13.581473589343647,8.106124284747635,2.9641241268105496e7,5858.903901889063,Extant
Species27,13.580671644257935,8.102051244407289,2.9655696246032916e7,6018.362602878218,Extant
Species27,13.57558243003462,8.112433703841175,2.9628951798340984e7,6186.95819858333,Extant
Species27,13.568853547329617,8.116959860093584,2.963446780467146e7,6345.688140411222,Extant
Species27,13.581130623728287,8.12577606217997,2.95999251095016e7,6513.829086040545,Extant
Species27,13.587816975326318,8.095131209347079,2.967226015603824e7,6673.585653296332,Extant
Species27,13.590439821429356,8.089011147719098,2.9687326862398706e7,6839.311032742797,Extant
Species27,13.589957609960548,8.095294650731145,2.967902330495364e7,7001.645918590908,Extant
Species27,13.595305202686223,8.08515932026956,2.9693459406045318e7,7168.295011417038,Extant
Species27,13.597260153097807,8.087517711579338,2.9692543791997254e7,7338.69518409374,Extant
Species27,13.597524090145782,8.08771956148952,2.969778418981328e7,7501.404305071159,Extant
Species27,13.604258108241279,8.085521089720654,2.9698142017516468e7,7666.402411908262,Extant
Species27,13.601154601697818,8.08530621346316,2.969443099597056e7,7843.655132354447,Extant
Species27,13.609016791882798,8.085810037710083,2.9701511095349357e7,8015.967199183834,Extant
Species27,13.612034397660942,8.08784017873928,2.969147765078426e7,8178.262317601018,Extant
Species27,13.612958480990894,8.10659716161017,2.966164543801353e7,8346.847276287574,Extant
Species27,13.617289413910582,8.10286979825138,2.966695838853742e7,8522.27561089171,Extant
Species27,13.616801350551295,8.06677691345823,2.9762679105890248e7,8696.248151713804,Extant
Species27,13.617882011861779,8.07126943742819,2.9734314895831563e7,8857.133818974033,Extant
Species27,13.619902715142215,8.07301300811333,2.9722453946009304e7,9026.753903190829,Extant
Species27,13.622014631597217,8.093924043295333,2.968183657197082e7,9195.383726027947,Extant
Species27,13.628148413554168,8.100892637325707,2.966981656772403e7,9363.007383066899,Extant
Species27,13.630514978913922,8.090153335114055,2.968046321924478e7,9538.224323666904,Extant
Species27,13.6335465749034,8.073232940972341,2.9731442283693682e7,9711.993513455001,Extant
Species27,13.635546465527959,8.090066137121978,2.9692746044740684e7,9891.720824333715,Extant
Species27,13.63802120378212,8.07026864295389,2.9724898223756537e7,10065.63917255247,Extant
Species27,13.644176389808354,8.07733242146374,2.97280555250166e7,10240.047663690873,Extant
Species27,13.648444898113715,8.058438174310416,2.9765862071885217e7,10421.101488339948,Extant
Species27,13.653468702093349,8.050319484105765,2.978582420094574e7,10600.478861343083,Extant
Species27,13.652903227853733,8.038482145874768,2.9815876328063194e7,10777.13066861171,Extant
Species27,13.648445759787107,8.057803855040252,2.9751304002041835e7,10954.38609049588,Extant
Species27,13.662514428500044,8.065662983050549,2.975997157986874e7,11131.629244774438,Extant
Species27,13.658783847843658,8.06960965557942,2.9737829265456878e7,11303.661889712925,Extant
Species27,13.65441641515838,8.053238633305376,2.976756178593419e7,11478.440250125139,Extant
Species27,13.656388450979524,8.049728123622057,2.978406453567185e7,11650.270759156885,Extant
Species27,13.66664288246748,8.047244824125915,2.980320720906399e7,11822.804624913042,Extant
Species27,13.659130736334374,8.046774245098607,2.9796753242698338e7,12000.5904030698,Extant
Species27,13.665129220778692,8.052846372348865,2.9786651355123762e7,12173.04180375448,Extant
Species27,13.659838438580188,8.03987116377087,2.981721389165166e7,12356.62014723595,Extant
Species27,13.672273786412473,8.04395066996667,2.979576083420936e7,12545.406421440617,Extant
Species27,13.669736259319132,8.076854738770512,2.9712843930120565e7,12724.945857068054,Extant
Species27,13.673173462980694,8.055273115394986,2.9764710713469185e7,12904.146084530468,Extant
Species27,13.67051324970561,8.03960845721435,2.980737036199557e7,13089.749599929382,Extant
Species27,13.667603454006764,8.027629997502466,2.9827053502693906e7,13266.405728418073,Extant
Species27,13.661842011467776,8.014379219025034,2.986060830750007e7,13441.356791633125,Extant
Species27,13.666367413768297,8.02837274978816,2.9840803041373376e7,13620.781981516782,Extant
Species27,13.672087911461327,8.01777602930825,2.9871220442369238e7,13805.045655235053,Extant
Species27,13.669414197103398,8.014683978098018,2.9881105827037655e7,13975.188082649314,Extant
Species27,13.675501272318916,7.984132764108577,2.994891896133655e7,14085.55871570831,Extant
Species27,13.6754095116941,7.985411983224521,2.9957635850959085e7,14125.898275291256,Extant
Species27,13.691480989845155,8.0013414282027,2.991960781246679e7,14308.551340795146,Extant
Species27,13.679254314716465,7.987186504467583,2.993896173139662e7,14500.280548915434,Extant
Species27,13.674654665212008,7.995830609711357,2.990824392576858e7,14685.746677408339,Extant
Species27,13.685825585398767,7.99972453398019,2.9904758316051595e7,14868.191218627671,Extant
Species27,13.693430604332297,7.990936736732641,2.9934559210511964e7,15062.431416259296,Extant
Species27,13.69229927005367,7.982787683321462,2.9957321796786603e7,15248.853642579252,Extant
Species27,13.69621506155479,7.970254432303349,2.9976611048886165e7,15436.876897166168,Extant
Species27,13.701350843314884,7.957979863258069,3.0019560580311645e7,15627.214452631157,Extant
Species27,13.699168804989412,7.939987917602725,3.0068156496297877e7,15805.686163383163,Extant
Species27,13.710116499437706,7.932837698677274,3.0071459394098148e7,15994.311806973645,Extant
Species27,13.707780363209082,7.916711888923043,3.012616196484477e7,16178.855293287876,Extant
Species27,13.711240300270557,7.917363812068801,3.0109327116163883e7,16368.130891890742,Extant
Species27,13.713989308851225,7.911683739843568,3.013302593114565e7,16454.979275001137,Extant
Species27,13.713596812713515,7.917666085764655,3.010735648977268e7,16505.638835583108,Extant
Species27,13.713334061929878,7.901978526544884,3.0160540224202126e7,16541.787334666908,Extant
Species27,13.705368695115101,7.901477024618923,3.0158476183773205e7,16722.534760239636,Extant
Species27,13.705773881118414,7.903693669864332,3.0153846510199178e7,16778.025703785635,Extant
Species27,13.694711081171196,7.893173855407827,3.0188650365035348e7,16878.249274354228,Extant
Species27,13.695159187486063,7.894138387471724,3.0192963142836466e7,17030.315201289992,Extant
Species27,13.697337838925232,7.886031756872741,3.0212628888810877e7,17202.740120868297,Extant
Species27,13.69990108299282,7.904725869914167,3.015503531528851e7,17381.932574043978,Extant
Species27,13.70345029870479,7.869292986209792,3.0244544899680674e7,17530.57270592397,Extant
Species27,13.702612351743081,7.885334442104807,3.0203182189732566e7,17608.046987248268,Extant
Species27,13.703707049173335,7.884020157816361,3.019146697704991e7,17662.25142741117,Extant
Species27,13.70337489456649,7.883869804865325,3.02163309561656e7,17779.15804756031,Extant
Species27,13.710802029323524,7.874376112226555,3.023431473422961e7,17889.317220653633,Extant
Species27,13.708117323860606,7.874380360057536,3.022797856312232e7,17990.062863886364,Extant
Species27,13.7000359411955,7.8768037330860645,3.023340315704728e7,18131.427947147826,Extant
Species27,13.701559146478145,7.864568846858785,3.0233533179420557e7,18224.575484045527,Extant
Species27,13.697473527511981,7.8576521757111575,3.0268549243130676e7,18426.680427102077,Extant
Species27,13.699879079421013,7.862675765644187,3.026082627527622e7,18623.40066236919,Extant
Species27,13.698371232235631,7.876289377365725,3.021421532076158e7,18790.434337076076,Extant
Species27,13.69686417371533,7.873040717466757,3.0217783592729967e7,18898.34924529313,Extant
Species27,13.696643761015793,7.860225427760189,3.0276129182607614e7,19017.349762712885,Extant
Species27,13.695140250456571,7.850754102244852,3.030308564463887e7,19090.330799842985,Extant
Species27,13.694007443574382,7.852105567706919,3.0273409317210793e7,19191.35130209656,Extant
Species27,13.698252974385257,7.840092807659589,3.0314675109600734e7,19354.250170460287,Extant
Species27,13.702480595769606,7.842269102923569,3.0307062672572438e7,19435.30107295585,Extant
Species27,13.698975345303875,7.856734897322979,3.0282721134063765e7,19565.064754386796,Extant
Species27,13.70158867611475,7.866119942128397,3.024058326595936e7,19607.52589158896,Extant
Species27,13.700437070743767,7.864721885776432,3.024089458964506e7,19745.46821694909,Extant
Species27,13.699014261794161,7.860864499195132,3.0273600646266792e7,19845.556491523257,Extant
Species27,13.697223175020737,7.855135980486383,3.0290969043311752e7,19961.754532166302,Extant
Species27,13.69739720268873,7.825963772360264,3.03475565614721e7,20152.135924652914,Extant
Species27,13.698883100668354,7.834196947429865,3.03292852125068e7,20249.80478465836,Extant
Species27,13.705296684521729,7.840905933524623,3.031723340278571e7,20410.400931022832,Extant
Species27,13.706341632968439,7.845784262710807,3.029520121023091e7,20599.35553086432,Extant
Species27,13.71144911804727,7.839526190270934,3.0313954782733936e7,20716.341240671834,Extant
Species27,13.704158964117559,7.835717121075493,3.0323901952935662e7,20903.66171446216,Extant
Species27,13.700431210683385,7.830190973873703,3.034180687974218e7,21107.662812069106,Extant
Species27,13.698017362437783,7.833647013493824,3.0352143281030484e7,21318.62204406283,Extant
Species27,13.692306828610834,7.833806964194575,3.0324660965979904e7,21520.42588248786,Extant
Species27,13.697916371152074,7.848098633678847,3.0293702315508783e7,21720.008963496995,Extant
Species27,13.696544422210058,7.839096098928798,3.0303336576584462e7,21764.886367518786,Extant
Species27,13.698049768915656,7.838355481669003,3.032945986799433e7,21802.234877403822,Extant
Species27,13.703864458684967,7.841622867053354,3.0315807484081954e7,22008.807797089754,Extant
Species27,13.70444272147431,7.826578432486407,3.0341313631605677e7,22219.8041354584,Extant
Species27,13.70614677970724,7.826545680484759,3.035128692562718e7,22431.710501712034,Extant
Species27,13.709864347793625,7.829000149596214,3.034715444339125e7,22642.208159228314,Extant
Species27,13.716740360476507,7.8314339909121164,3.032558071937192e7,22851.588470107698,Extant
Species27,13.715878087236202,7.832668500764299,3.0334051977279793e7,23064.69827396602,Extant
Species27,13.71325400348812,7.8260766253611775,3.035080148002899e7,23277.321392074846,Extant
Species27,13.715913876071685,7.830906271782688,3.0336471587432463e7,23482.91772239563,Extant
Species27,13.723215044930436,7.823190153499033,3.0359319618660867e7,23691.87881201724,Extant
Species27,13.722609013628878,7.819640911897061,3.0371247561604705e7,23905.235576226514,Extant
Species27,13.724856304584167,7.825505097930255,3.0358993486594547e7,24109.943349036992,Extant
Species27,13.721028414405382,7.8322286095420965,3.033166401403866e7,24309.24023733713,Extant
Species27,13.718592258625742,7.8295022537477905,3.0340047280291427e7,24455.902107170023,Extant
Species27,13.725687703450495,7.849710125907031,3.0296972087819353e7,24670.130117006982,Extant
Species27,13.730085140495879,7.843431500941502,3.0294561174440045e7,24879.817215626616,Extant
Species27,13.73647594690954,7.855886857313641,3.027008596170437e7,25088.29703894647,Extant
Species27,13.732146537163883,7.86281328432954,3.0253209261379723e7,25297.227855021683,Extant
Species27,13.732404987038615,7.863608923788021,3.0228198002944265e7,25508.979516675365,Extant
Species27,13.728655760363559,7.863909588877601,3.024357820711783e7,25718.33554099833,Extant
Species27,13.73266999696068,7.8451875613190785,3.0307249483251255e7,25926.779166245524,Extant
Species27,13.734969108884728,7.861591904539631,3.0272590532399345e7,26142.68272900779,Extant
Species27,13.730551390309738,7.847474016913173,3.0292158957728397e7,26351.843717548225,Extant
Species27,13.741488853312623,7.850489672403757,3.028707845158617e7,26557.19617581737,Extant
Species27,13.745146316793079,7.845117203785057,3.0285398781424254e7,26770.062097182778,Extant
Species27,13.750143214003444,7.837849456191379,3.0319573546493348e7,26984.304105215055,Extant
Species27,13.758203561377771,7.843514383663174,3.02940776016026e7,27199.037892925462,Extant
Species27,13.758489892001498,7.844352559816917,3.0293137046701606e7,27402.502190047897,Extant
Species27,13.761087462859642,7.855631110585655,3.0275995730564855e7,27613.49979740436,Extant
Species27,13.754844284883344,7.8464213447426046,3.029889970238859e7,27824.447407978983,Extant
Species27,13.751159235877155,7.855784697155503,3.0280389134922516e7,27939.299819215223,Extant
Species27,13.751853087585092,7.846680964593928,3.0294007003272604e7,27972.28648904583,Extant
Species27,13.750476418915458,7.839183365767892,3.030856792399482e7,28079.090130076787,Extant
Species27,13.752585858090955,7.829067092950701,3.034200689885292e7,28290.283091199104,Extant
Species27,13.758544403712682,7.836234977852008,3.031767648770017e7,28501.71795911196,Extant
Species27,13.76219015540787,7.830946341789444,3.0350131942523703e7,28715.9146251362,Extant
Species27,13.761449937912236,7.834742824345579,3.034901119899141e7,28934.421566980203,Extant
Species27,13.76317906359814,7.8418918566805225,3.032215231275895e7,29142.213028221475,Extant
Species27,13.765569897862594,7.83697423558431,3.0316621970475398e7,29351.69525970454,Extant
Species27,13.767867418586873,7.820868880435002,3.037376480724665e7,29565.522914507525,Extant
Species27,13.76991015520133,7.809532861300427,3.0388152837506335e7,29778.46164339658,Extant
Species27,13.760725457592107,7.808091429072942,3.0382326113382358e7,29990.909288877985,Extant
Species27,13.754596155507038,7.807612027952423,3.0396572102840986e7,30204.407868039525,Extant
Species27,13.763464920863965,7.797894896653399,3.042311720485788e7,30408.536682231283,Extant
Species27,13.762879055303772,7.80750424442827,3.0399831690082833e7,30626.668863621377,Extant
Species27,13.766199688704457,7.792953674615712,3.0446199070047874e7,30837.972840345712,Extant
Species27,13.769756259932432,7.790140512501266,3.0456788815050285e7,31054.653652352645,Extant
Species27,13.775061058914012,7.788053962968796,3.0446855410107955e7,31271.237095696102,Extant
Species27,13.776731129222918,7.784088990420464,3.0477016249454208e7,31490.441893072817,Extant
Species27,13.77195937542966,7.767204167600427,3.0508918016269766e7,31709.338098678603,Extant
Species27,13.765913810011833,7.774521743108751,3.049272685956994e7,31925.988171188008,Extant
Species27,13.765957087188415,7.787550795394024,3.045167667670278e7,32145.411217807738,Extant
Species27,13.756654279838093,7.784216647903213,3.0476084673217308e7,32364.92916575194,Extant
Species27,13.757303917520941,7.788004056960313,3.0442266887361936e7,32584.960395657665,Extant
Species27,13.76531247958463,7.794529422288553,3.043117080536682e7,32800.47171735017,Extant
Species27,13.764836509755366,7.7860962708562,3.0468837472191576e7,33020.6448217575,Extant
Species27,13.761137092007653,7.80203260072538,3.042446852679303e7,33202.55575088712,Extant
Species27,13.759592352427152,7.780315995656626,3.0474007123651627e7,33422.898453419664,Extant
Species27,13.757199461083362,7.779639542052892,3.0468879209936596e7,33637.54453989867,Extant
Species27,13.762008942510525,7.80445231281669,3.0415241689385664e7,33856.36515856349,Extant
Species27,13.762561615210553,7.800354056890169,3.0430688691604745e7,34075.73482702432,Extant
Species27,13.75700166879431,7.792586293973979,3.04435461086108e7,34290.228555435366,Extant
Species27,13.762526953876165,7.818178965843709,3.03669011134137e7,34509.97389782715,Extant
Species27,13.761172213983645,7.807753353991688,3.0389301445383165e7,34728.04055875319,Extant
Species27,13.766300596721969,7.791571034289741,3.04348534576473e7,34944.178517439366,Extant
Species27,13.765573739746426,7.8077732078567434,3.0393216232509512e7,35166.100347915286,Extant
Species27,13.767183958287745,7.820487896134198,3.035730950491264e7,35381.438842301155,Extant
Species27,13.767666305805816,7.8056377280595255,3.0406888978774805e7,35597.84593008547,Extant
Species27,13.769764314123284,7.803382525618712,3.0399768677735925e7,35817.37376960982,Extant
Species27,13.776874798117754,7.824402436951979,3.03634683599015e7,36040.69104090337,Extant
Species27,13.77991871808171,7.803521143544442,3.0416581206901215e7,36266.096179431464,Extant
Species27,13.772645664491414,7.806775086513716,3.041332598355403e7,36486.680461601456,Extant
Species27,13.777745306829967,7.820404752557046,3.036414489774477e7,36708.74042010394,Extant
Species27,13.772189060878137,7.792299931212837,3.04520448378798e7,36934.67070382685,Extant
Species27,13.769110030700986,7.7739692268561225,3.049677050134997e7,37158.1679298928,Extant
Species27,13.768682912750315,7.759446994527021,3.0529523407515265e7,37372.250614843164,Extant
Species27,13.767489778190864,7.741539269346637,3.0573686695502944e7,37599.238283598585,Extant
Species27,13.761070267412617,7.718870699331554,3.0639992839787267e7,37827.01454075839,Extant
Species27,13.762350861258243,7.7400957680698665,3.0591001062161297e7,38055.68122937633,Extant
Species27,13.769382070672439,7.746223211442135,3.056726498638277e7,38284.33073428865,Extant
Species27,13.77163890423127,7.7370997240512365,3.0591337328020167e7,38513.445073625386,Extant
Species27,13.777035557573637,7.7395746490679835,3.0579646042018812e7,38743.56477675335,Extant
Species27,13.778353934718513,7.735288980310081,3.0601415125078972e7,38971.77304768672,Extant
Species27,13.780614243683127,7.726130992890023,3.0616259167636305e7,39201.74547348205,Extant
Species27,13.779639419276938,7.735655363576494,3.058414197895095e7,39432.60994894742,Extant
Species27,13.767545180592405,7.724970718288596,3.0624980481880434e7,39665.24468652969,Extant
Species27,13.774763566825316,7.72625994559571,3.0616008288656e7,39893.880264229716,Extant
Species27,13.787230508788072,7.72748007403421,3.062699010058406e7,40121.472209101834,Extant
Species27,13.779071375198537,7.730612856882626,3.061359288223486e7,40353.37222717907,Extant
Species27,13.787285330614575,7.730769569218115,3.0606074238059346e7,40582.26297575454,Extant
Species27,13.793424527760147,7.724897204172865,3.0610236344302677e7,40812.39481013572,Extant
Species27,13.798453167093331,7.736126346410948,3.059611685664522e7,41042.63548703317,Extant
Species27,13.791167115901688,7.728323092450454,3.0614506736100078e7,41270.87206147206,Extant
Species27,13.784833985310351,7.731164708596229,3.061153124110325e7,41505.7430011638,Extant
Species27,13.793527277297477,7.7379095244361595,3.0581320517033074e7,41735.39597440637,Extant
Species27,13.799987945560426,7.736679260122309,3.05699618006975e7,41962.84416111582,Extant
Species27,13.802961129709836,7.739747375078069,3.0556670145292275e7,42192.469887620384,Extant
Species27,13.799284272000516,7.753616393252765,3.0537251904784728e7,42428.93605282433,Extant
Species27,13.79879508192095,7.755506331137435,3.0542284572333973e7,42661.8680948719,Extant
Species27,13.797086616013301,7.762565414449892,3.053114476047663e7,42889.28986713538,Extant
Species27,13.795594522443555,7.755051821686157,3.053335832310794e7,43119.15522213202,Extant
Species27,13.800267344289376,7.745708058088944,3.05729632362315e7,43350.14689554738,Extant
Species27,13.794313203337422,7.734582588796139,3.0609795330193542e7,43579.398496226466,Extant
Species27,13.786597003068504,7.718919035380684,3.0641259764128305e7,43810.02573275485,Extant
Species27,13.785615867793819,7.722386821676338,3.0637397444679394e7,44038.34784978777,Extant
Species27,13.781078527549338,7.707501163678706,3.0662522846695416e7,44270.51706387157,Extant
Species27,13.79121390904787,7.687592341443368,3.072032945652314e7,44502.239869248646,Extant
Species27,13.793095361959491,7.728706991820089,3.0617052869788446e7,44731.49961251669,Extant
Species27,13.79660234786979,7.729045593228958,3.0609818711555522e7,44966.45797365535,Extant
Species27,13.800293086085,7.762537885591695,3.0531046999322984e7,45201.11651611465,Extant
Species27,13.801426430740804,7.74205030286134,3.0569493593571585e7,45434.66626294699,Extant
Species27,13.797864648929647,7.736914402726148,3.058241194316263e7,45673.6407474081,Extant
Species27,13.801846959755025,7.744420894440793,3.0572478014455147e7,45906.44802775929,Extant
Species27,13.805757903114115,7.734721042535854,3.059019761830652e7,46051.464667693166,Extant
Species27,13.802055046687677,7.7514500375477,3.053900314849647e7,46235.20548323171,Extant
Species27,13.80339117388656,7.768897878759447,3.0504501216425955e7,46469.366737778764,Extant
Species27,13.80090066010251,7.772034623706042,3.0486710752326466e7,46704.59630484257,Extant
Species27,13.80275693686547,7.782688155450941,3.0473109584438503e7,46834.44197402557,Extant
Species27,13.803273738912573,7.783597631706861,3.046818787145979e7,47068.38333773744,Extant
Species27,13.80139313103175,7.7730063820045086,3.0518075622176174e7,47305.54502437968,Extant
Species27,13.803777930133002,7.78213883385921,3.0482858086988058e7,47538.33633583657,Extant
Species27,13.803605209545845,7.785993757337529,3.0468500710211687e7,47771.657699264055,Extant
Species27,13.80034376177926,7.770487543003006,3.0501773990047123e7,48004.924651852605,Extant
Species27,13.799506292756057,7.784039524588189,3.0467984195706446e7,48239.28506114742,Extant
Species27,13.798261330319153,7.803931234131621,3.041649353815167e7,48473.44975757039,Extant
Species27,13.802938747648964,7.800978215661869,3.0416732444612093e7,48708.8018077048,Extant
Species27,13.80789830386218,7.801992566845864,3.0413880570213407e7,48942.31369964553,Extant
Species27,13.801874434738549,7.789229252720064,3.0455023963077206e7,49171.536329563154,Extant
Species27,13.811378839140326,7.78740908569948,3.0433528262497593e7,49407.40621678052,Extant
Species27,13.81590539621228,7.786682119749057,3.046512105488814e7,49643.64235962783,Extant
Species27,13.810275694376958,7.765204117685432,3.049547651990854e7,49882.5853012351,Extant
Species27,13.822379424003392,7.760812130538487,3.0519467701741092e7,50115.45510712363,Extant
Species27,13.822648660358995,7.767355496913105,3.0504437929851618e7,50350.35332922388,Extant
Species27,13.823292293737893,7.768555988695251,3.051560991955746e7,50583.16213807528,Extant
Species27,13.827787477523977,7.761664829962237,3.050052879054789e7,50821.7745166329,Extant
Species27,13.823624881183028,7.744354835446901,3.0549423774408605e7,51058.075742487075,Extant
Species27,13.827632102329174,7.730118272518534,3.0596382927807458e7,51291.79640433825,Extant
Species27,13.827285415337153,7.725546341014767,3.0607578045652557e7,51524.559645580186,Extant
Species27,13.822511662807134,7.772959796251682,3.0487244697262388e7,51756.19924813309,Extant
Species27,13.824790500549097,7.764950730441416,3.0515068568073057e7,51990.40725044784,Extant
Species27,13.830805762000224,7.7694009052443,3.04903052061907e7,52224.086016545254,Extant
Species27,13.83062392112919,7.775861984626307,3.0483554284112398e7,52456.41934613553,Extant
Species27,13.83501814520928,7.7797619538213825,3.0479098973232817e7,52690.08857239474,Extant
Species27,13.841604086678647,7.7692949550050665,3.0515306465663135e7,52924.082551516505,Extant
Species27,13.838546875721939,7.78631510927821,3.0455974633723438e7,53156.13499599626,Extant
Species27,13.84174884398127,7.7836166366173325,3.046148839456535e7,53388.45979062487,Extant
Species27,13.84306790983145,7.782534230409845,3.0464725905076653e7,53622.59571384766,Extant
Species27,13.835003906385595,7.7837958924047514,3.0459771250917573e7,53857.852362561614,Extant
Species27,13.830858850666177,7.7947857916390815,3.0432874070302397e7,54096.71391953311,Extant
Species27,13.835446074983569,7.797624902723171,3.042883757262089e7,54331.383339422966,Extant
Species27,13.829532102667352,7.819760696039946,3.0370516114174806e7,54564.540311118835,Extant
Species27,13.828440457746582,7.803393733009437,3.041538736137896e7,54795.58746945925,Extant
Species27,13.833467520422463,7.804543669082183,3.0416835574404508e7,55027.24370141603,Extant
Species27,13.838224594569184,7.815912089938955,3.0383396885322258e7,55258.59357910781,Extant
Species27,13.835864780957172,7.794516594331042,3.0422246492590792e7,55493.801110057364,Extant
Species27,13.84136493788605,7.7957022303433785,3.0436939644193042e7,55724.94829333333,Extant
Species27,13.836665177028435,7.792317716583059,3.044180260414752e7,55958.57034162519,Extant
Species27,13.838194663106167,7.77101997969014,3.050957719733993e7,56185.218443173384,Extant
Species27,13.84250810132361,7.76546772262357,3.0524234240830522e7,56419.91092237748,Extant
Species27,13.843806867873656,7.778799057856046,3.0476190038267303e7,56654.57857734834,Extant
Species27,13.848184298485569,7.794446316103942,3.0440627526441734e7,56890.12068662127,Extant
Species27,13.845802998389896,7.770297100629809,3.0495356997539405e7,57123.30819584455,Extant
Species27,13.845300834216005,7.774762211862916,3.0483324863043193e7,57358.596896182185,Extant
Species27,13.8375648704894,7.77894214702817,3.0496747008326456e7,57591.74698215352,Extant
Species27,13.836282162947311,7.76438005210391,3.0525234870168608e7,57824.941232513695,Extant
Species27,13.835183706900455,7.763509699078514,3.0514247435037475e7,58057.49197312215,Extant
Species27,13.83288585320201,7.765906184544433,3.0518560114261463e7,58293.227317352605,Extant
Species27,13.836973632722351,7.76026882023194,3.051917138563559e7,58522.625631717456,Extant
Species27,13.836375401391406,7.741711246203299,3.0567944972306035e7,58754.07540170306,Extant
Species27,13.837456425527762,7.727170938270437,3.0618442255658686e7,58984.13131911242,Extant
Species27,13.84196414390295,7.72466857547527,3.0600523920479346e7,59217.83313710231,Extant
Species27,13.84160284622937,7.7359894480851805,3.060302718175989e7,59449.826818399204,Extant
Species27,13.839816748409087,7.757364636327775,3.0536166139982708e7,59680.10469767788,Extant
Species27,13.839744483119077,7.755600361134921,3.0534210566889238e7,59909.777420116174,Extant
Species27,13.845363901164035,7.739996134900633,3.0584591930357426e7,60137.836334234904,Extant
Species27,13.831616745672385,7.731833706071397,3.0588683098731242e7,60363.95345327451,Extant
Species27,13.831589867890125,7.740732239746751,3.0574117977335755e7,60593.010451295675,Extant
Species27,13.834983533232077,7.734363313571419,3.059091424863726e7,60825.946607248385,Extant
Species27,13.828143771738668,7.744131470047584,3.0577726392673597e7,61059.33865834336,Extant
Species27,13.826994244563785,7.740237948903723,3.0592760975941572e7,61292.23025963459,Extant
Species27,13.836996275489353,7.731813522920781,3.0607491821428735e7,61521.155763221555,Extant
Species27,13.837276275411268,7.742774050235649,3.0566206106182046e7,61752.90585082222,Extant
Species27,13.833304273790732,7.748510848509505,3.0549502731313616e7,61982.36055182255,Extant
Species27,13.827457603150151,7.7401169371256096,3.0580268936495088e7,62217.190768241424,Extant
Species27,13.828648707476216,7.741022854017421,3.058428933052558e7,62450.75294171616,Extant
Species27,13.827179238972157,7.742455735752802,3.0572002325349536e7,62685.99655298809,Extant
Species27,13.827964766418681,7.7281371835460115,3.0618323999703925e7,62917.47497838588,Extant
Species27,13.829393966379765,7.740412008652568,3.0583607240863528e7,63147.70475982902,Extant
Species27,13.827254432219382,7.732830641372533,3.059250940583783e7,63380.73388791519,Extant
Species27,13.835268263323815,7.7316635339424655,3.0608618113924336e7,63611.371271124,Extant
Species27,13.833069721038811,7.73935469484048,3.058544443718496e7,63844.5203682157,Extant
Species27,13.840331721410294,7.766366024699184,3.050419318981088e7,64076.957962879445,Extant
Species27,13.849133428254639,7.775505744618015,3.0484828545334864e7,64310.68371871097,Extant
Species27,13.846755338760039,7.771437728939969,3.0508904818790965e7,64544.33964723801,Extant
Species27,13.852304392893185,7.766872542477685,3.050924399219423e7,64777.46953253299,Extant
Species27,13.851747633614071,7.770501372460959,3.048346604680946e7,65009.680803184405,Extant
Species27,13.842792076063756,7.767565918995192,3.0502369645109177e7,65239.56557229171,Extant
Species27,13.848920698447715,7.768478821768133,3.049701092552675e7,65469.814920281795,Extant
Species27,13.853401713815138,7.775052557728808,3.0488039536054138e7,65701.61189825939,Extant
Species27,13.85500918229517,7.780823369157422,3.047161156817303e7,65932.06140246718,Extant
Species27,13.857556612771736,7.772687144229843,3.0488990455763455e7,66162.26271967232,Extant
Species27,13.85640941005764,7.765192927128374,3.0505047439371854e7,66394.98568477282,Extant
Species27,13.85739103718015,7.761873231711217,3.051467416812038e7,66628.23710397731,Extant
Species27,13.856819535057976,7.760202438463859,3.0521492438348055e7,66860.06200232064,Extant
Species27,13.856078689394838,7.770087491051569,3.0481898355899267e7,67091.38795788166,Extant
Species27,13.8598144586765,7.769877690417105,3.0503198442924876e7,67321.85362291243,Extant
Species27,13.855335369573528,7.777485594413217,3.047501883595749e7,67553.84278809346,Extant
Species27,13.849519867222886,7.7752775312478395,3.0496123728621587e7,67786.80131813262,Extant
Species27,13.853900444258194,7.782203364232381,3.0466180137832176e7,68016.35031232204,Extant
